school,lat,lon
"Novosibirsk State University, Russia",54.84631729,83.09375
"University of North Carolina at Charlotte, United States",35.2237854,-80.84114075
"North-West University, Potchefstroom, South Africa",-26.69799614,27.09702492
"Université Paris V, France",48.85139084,2.34055591
"Rand Afrikaans University, South Africa",-26.18280029,28.00020027
"Tanta University, Egypt",30.8000927,30.99319839
"Portland State University, United States",45.51277924,-122.68527985
"Ain Shams University, Egypt",30.0770607,31.28478622
"University of Pretoria, South Africa",-25.75444603,28.23129654
"Università degli Studi di Pavia, Italy",45.18682098,9.15718937
"Indian Institute of Technology, Dhanbad, India",23.79404259,86.42617035
"Indian Institute of Technology Varanasi (Banaras Hindu University(BHU)), India",25.26603317,82.99111176
"University of Saskatchewan, Canada",52.13277054,-106.62431335
"Institute of Mathematics, Slovak Academy of Sciences, Slovakia",48.70747757,19.48480606
"Université Paris IX - Dauphine, France",46.62480927,2.45837402
"Ural State University, Russia",56.8404007,60.6167984
"Universidad de Málaga, Spain",36.72000122,-4.41611004
"Universitat Rovira i Virgili, Spain",41.12020111,1.25943398
"University of Debrecen, Hungary",47.55486298,21.62142181
"Indian Institute of Technology Indore, India",22.71867371,75.85571289
"Multimedia University, Malaysia",2.2493794,102.27631378
"Teesside University, United Kingdom",54.57040024,-1.23534441
"University of the West of England, Bristol, United Kingdom",51.4565092,-2.6058735
"National University of Ireland, Maynooth, Ireland",53.38468933,-6.60105801
"Sun Yat-sen University, China",20.31489182,103.98526001
"University of Niš, Serbia",43.31686783,21.89449883
"Amirkabir University of Technology (Tehran Polytechnic University), Iran",35.70435333,51.40951157
"University of Zagreb, Croatia",45.80904007,15.97044277
"Universitat de València, Spain",39.47904968,-0.35908729
"Université Tunis-El Manar, Tunisia",36.82925415,10.14631557
"University of Puerto Rico, Rio Piedras, United States",39.50357056,-99.01832581
"Open Universiteit, Netherlands",51.8207016,5.86329985
"Amity University, India",28.54398727,77.33327484
"Universität Rostock, Germany",54.07567596,12.0978756
"Universidad Técnica Federico Santa María, Chile",-32.74787521,-70.65673828
"Universität Paderborn, Germany",51.70820236,8.77164364
"South Ural State University, Russia",55.16166687,61.36665344
"École Normale Supérieure Paris, France",48.84167862,2.34479189
"Kansas State University, United States",39.19746017,-96.58454132
"University of Exeter, United Kingdom",50.73708344,-3.53506827
"Kyushu University, Japan",33.62783813,130.42297363
"Central China Normal University, China",34.19442749,117.1900177
"École Nationale des Ponts et Chaussées, France",48.84108734,2.58796406
"Marquette University, United States",43.03834915,-87.93055725
"Universität Salzburg, Austria",47.78855133,13.06013107
"Thammasat University, Thailand",13.75691795,100.49201202
"Graduate University for Advanced Studies, Japan",36.65415573,137.9765625
"Uniwersytet Szczeciński, Poland",53.43650818,14.54471302
"Palacký University, Olomouc, Czech Republic",49.59460068,17.2602253
"Trinity College, Dublin, Ireland",53.3437233,-6.25461674
"Islamic Azad University, Karaj Branch, Iran",35.82249069,50.99046707
"University of the Philippines, Philippines",15.94740677,121.42166901
"Université Gustave-Eiffel, France",47.15371704,-1.63683856
"New Mexico Institute of Mining and Technology, United States",34.42137146,-106.10839081
"Netaji Subhas University of Technology, India",22.80906487,86.26312256
"Shahed University, Iran",35.55072403,51.34878159
"Université de Toulouse, France",43.60440063,1.44389999
"New Mexico State University, United States",32.28203964,-106.75453949
"University of Northern Colorado, United States",40.40485382,-104.6967392
"Universität Bremen, Germany",53.11134338,8.85937691
"Technion-Israel Institute of Technology, Israel",30.81242561,34.859478
"Academy of Mathematics and Systems Science, Chinese Academy of Sciences, China",36.55937195,103.7533493
"Göteborg Universitet, Sweden",57.70723343,11.96701717
"Universidad Carlos III de Madrid, Spain",40.54534531,-4.01263237
"Southern Illinois University at Carbondale, United States",37.75101089,-89.2197876
"Utah State University, United States",41.75180435,-111.81037903
"Memorial University of Newfoundland, Canada",47.57320023,-52.73408508
"Universidad Nacional de Córdoba, Argentina",-31.43762016,-64.18779755
"Waseda University, Japan",35.7066803,139.72232056
"Indiana University-Purdue University Indianapolis, United States",39.77475357,-86.17616272
"Universidade Federal da Bahia, Brazil",-12.99405766,-38.52045822
"Université Pantheon-Sorbonne : Paris I, France",48.84943771,2.34373593
"Universidade Federal do Espírito Santo, Brazil",-20.27713203,-40.30448151
"École Polytechnique de Montréal, Canada",45.50456619,-73.61283112
"Renmin University of China, China",39.97027969,116.31777954
"Istanbul University, Turkey",41.01226807,28.96281242
"Université Abou Bekr Belkaid, Tlemcen, Algeria",34.91972733,-1.30179703
"University of Zielona Góra, Poland",51.93662262,15.50868511
"Instituto Superior Técnico, Portugal",38.73677063,-9.13871956
"Universidade dos Açores, Portugal",37.74656677,-25.66424561
"Swedish University of Agricultural Sciences, Sweden",59.67497253,14.52085876
"Université Paris Sud - Paris XI, France",46.62480927,2.45837402
"Univerza v Mariboru, Slovenia",46.55921555,15.64331722
"Université du Luxembourg, Luxembourg",49.50503159,5.948246
"Vali-e-Asr University of Rafsanjan, Iran",30.40218353,55.99417877
"University of Novi Sad, Serbia",45.25455475,19.84257507
"James Madison University, United States",38.43465042,-78.8675766
"Université Moulay Ismail, Meknès, Morocco",33.89841461,-5.53215837
"Universitatea Ovidius Constanta, Romania",44.19441986,28.6506443
"Universidad Autónoma Metropolitana-Azcapotzalco, Mexico",19.50338364,-99.18694305
"Northwestern Polytechnical University, China",34.24105453,108.91065979
"North-West University, Mafikeng, South Africa",-25.82559395,25.60804749
"Soochow University, Taiwan",25.09527969,121.54556274
"University of Southern Denmark, Denmark",30.52467346,-91.19003296
"Indian Institute of Science Education and Research, Pune, India",18.52890396,73.8743515
"London School of Hygiene & Tropical Medicine, United Kingdom",51.2620081,-0.1522929
"Le Mans Université, France",48.01710129,0.15954199
"Office National d'Etudes et de Recherches Aérospatiales, France",48.7121315,2.23185205
"Universität Osnabrück, Germany",52.27217865,8.04200554
"Université Henri Poincaré Nancy 1, France",48.66556168,6.15944004
"Wesleyan University, United States",41.55544662,-72.65723419
"Beihang University, China",39.98191071,116.3473053
"Bar-Ilan University, Israel",32.06993484,34.84484863
"Université de Grenoble, France",45.19034958,5.76713133
"Northeast Normal University, China",43.8572998,125.32720184
"Université Pierre Mendès France (Grenoble-II), France",45.19000626,5.77055454
"University of Bucharest, Romania",44.43559265,26.10082054
"University of Wyoming, United States",41.31419373,-105.56958771
"University of Gdansk, Poland",54.35603333,18.64612007
"Universidad Autónoma del Estado de Morelos, Mexico",18.74207687,-99.0749588
"Tennessee Technological University, United States",36.17623901,-85.50891876
"University of the Aegean, Greece",38.14803314,23.95284462
"Payame Noor University, Iran",35.80098724,51.5026207
"Institut de Mathématiques de Toulouse, France",43.6039505,1.44450903
"Università di Palermo, Italy",38.10955048,13.3737545
"Wayne State University, United States",42.35664749,-83.07086945
"Université de Lille I, France",50.609272,3.14158893
"Trakya University, Turkey",41.65169907,26.52190018
"South Kazakhstan State University, Kazakhstan",48.10129547,66.7780838
"Universität Regensburg, Germany",48.99667358,12.09580517
"Universität St.Gallen, Switzerland",47.43255615,9.37572098
"Belgorod State University, Russia",50.59414673,36.57603836
"University of Dundee, United Kingdom",56.45793915,-2.9821167
"Université de Sherbrooke, Canada",45.3780899,-71.92865753
"Chiang Mai University, Thailand",18.80784607,98.95465851
"European University Institute, Firenze, Italy",43.76869583,11.2569294
"University of Massachusetts, Dartmouth, United States",41.59711456,-70.95237732
"Michigan Technological University, United States",47.11953735,-88.55132294
"University of Sfax, Tunisia",34.7394371,10.76040268
"Université de Rouen, France",49.45957184,1.06993091
"Thai Nguyen College of Sciences, Vietnam",21.5936985,105.84450531
"Université de Tours, France",47.35633087,0.70311999
"Max-Planck Institute for Mathematics in the Sciences, Leipzig, Germany",51.33969116,12.37135601
"Università Cà Foscari Venezia, Italy",45.43450165,12.32649994
"Université de Poitiers, France",46.58610916,0.34389001
"University of Waikato, New Zealand",-37.78637314,175.31741333
"Research Institute for Symbolic Computation (RISC), Linz, Austria",48.30608749,14.28643703
"Guizhou University, China",26.8122673,106.87825012
"Universidad de Concepción, Chile",-36.8302269,-73.0348053
"Universidad de la Republica, Montevideo, Uruguay, Uruguay",-34.90589142,-56.19131088
"University of Kent, Canterbury, United Kingdom",51.29602814,1.06460047
"Université de Nice-Sophia Antipolis, France",43.71752167,7.26820993
"Università degli Studi di Camerino, Italy",43.13605499,13.06885624
"Università Commerciale Luigi Bocconi, Italy",45.44890976,9.18983746
"Université Blaise Pascal, France",45.76173019,3.11307502
"Technische Universität Kaiserslautern, Germany",49.42457581,7.75441313
"IT University of Copenhagen, Denmark",55.67933655,12.57098198
"Ateneo de Manila University, Philippines",14.63889027,121.07778168
"The University of Texas Health Science Center at Houston, United States",29.76080322,-95.36950684
"Universitetet i Bergen, Norway",60.38424301,5.33033609
"University of Haifa, Israel",32.76113129,35.02018356
"Homi Bhabha National Institute, India",19.0340004,72.9260025
"IMT Institute for Advanced Studies, Lucca, Italy",43.84301376,10.5079937
"Università degli Studi di Siena, Italy",43.31884766,11.33499146
"University of Louisville, United States",38.2109642,-85.75769806
"Eastern Mediterranean University, Turkey",35.14465714,33.90811539
"Technical University of Ostrava, Czech Republic",49.84079361,18.29088402
"Budapest University of Technology and Economics, Hungary",47.1652832,19.41218948
"Ibn Tofail University, Morocco",31.17282104,-7.3362484
"Isfahan University of Technology, Iran",32.60663605,51.65917206
"Université Paris-Est, France",48.8769455,2.35916662
"George Peabody College for Teachers, United States",40.81263351,-73.95376587
"Université de Bretagne Occidentale, France",48.39888763,-4.49888897
"King Abdulaziz University, Saudi Arabia",21.49451637,39.24560547
"Universidade Federal do Rio de Janeiro, Brazil",-22.86267853,-43.2232132
"Università degli Studi dell'Insubria, Italy",45.81446838,8.82727623
"Universitetet i Oslo, Norway",59.93896103,10.72195053
"Università degli Studi di Padova, Italy",45.41699982,11.86699963
"Université Paris-Sud XI et Supélec, France",48.85689545,2.35084867
"University of Queensland, Australia",-27.49777794,153.01277161
"Uppsala Universitet, Sweden",59.8576889,17.62978554
"University of Iceland, Iceland",64.98413086,-18.57933235
"Lehigh University, United States",40.60486221,-75.37735748
"Universitat Jaume I de Castellón, Spain",39.99382401,-0.06654
"Instytut Fizyki Molekularnej PAN, Poland",52.12467194,19.40042686
"Bayerische Julius-Maximilians-Universität Würzburg, Germany",49.78858948,9.93552017
"London School of Economics and Political Science, United Kingdom",51.2620081,-0.1522929
"Air Force Institute of Technology, United States",39.78159332,-84.08363342
"Abdus Salam School of Mathematical Sciences GC University, Lahore, Pakistan",31.57320023,74.30789948
"Riphah International University, Pakistan",33.96360016,71.52919769
"Universidad de Zaragoza, Spain",41.64196777,-0.89960802
"Claremont Graduate University, United States",34.10720062,-117.72554779
"The Institute of Mathematical Sciences, Chennai, India",13.07209206,80.20185852
"South China Normal University, China",34.19442749,117.1900177
"Lviv Institute of Applied Problems of Mechanics and Mathematics, Ukraine",49.83968353,24.02971649
"Université Louis Pasteur - Strasbourg I, France",48.58160019,7.76480007
"École nationale de la statistique et de l'administration économique, France",48.71075058,2.20740175
"SRM Institute of Science and Technology, India",22.35250854,79.36368561
"Izmir Institute of Technology, Turkey",38.41872406,27.12960052
"University of Idaho, United States",42.8629837,-112.42902374
"Universidad del Bío-Bío, Chile",-36.82280731,-73.01255798
"Beijing Institute of Technology, China",39.9078064,116.39758301
"Malaviya National Institute of Technology, India",22.35250854,79.36368561
"JK Lakshmipat University, Jaipur, India",26.83605957,75.64818573
"University of Texas at Arlington, United States",32.727769,-97.1196745
"Shahrekord University, Iran",32.325737,50.84973526
"Université de Versailles Saint-Quentin-en-Yvelines, France",48.80410385,2.1441741
"Russian Academy of Sciences, Russia",61.66702652,99.09856415
"Taras Shevchenko National University of Kyiv, Ukraine",50.44190216,30.51131439
"Clarkson University, United States",44.66320038,-74.99871063
"Euskal Herriko Unibertsitatea, Spain",43.33140564,-2.97060585
"Uniwersytet Śląski w Katowicach, Poland",50.26121902,19.02750969
"Florida Institute of Technology, United States",39.50357056,-99.01832581
"Technische Universität Ilmenau, Germany",50.68266678,10.93632317
"Université de Yaoundé I, Cameroon",3.85712719,11.49944782
"Université de Toulon, France",43.1361084,6.01944017
"Université Sorbonne Paris Cité, France",48.85471725,2.34715796
"Université Bordeaux 1, France",44.80693817,-0.60000002
"Siberian Federal University, Russia",56.00732422,92.77121735
"Sogang University, South Korea",37.55110931,126.9411087
"Université Virtuelle de Tunis, Tunisia",36.80020523,10.18577576
"Universiteit Gent, Belgium",51.01084518,3.71048975
"University of Southern Mississippi, United States",31.32838821,-89.3325882
"Swinburne University, Australia",-37.82052612,145.03851318
"University of Da Nang (Đại học Đà Nẵng), Vietnam",16.0709362,108.21942139
"Hanoi University of Education  (Dai Hoc Su Pham Ha Noi), Vietnam",21.03038406,105.85530853
"Université Aix-Marseille III, France",43.29352188,5.35791683
"Ensai, France",46.62480927,2.45837402
"University of Guilan, Iran",37.15156174,49.63897324
"Ecole Nationale Supérieure des Mines de Saint-Etienne, France",45.42242813,4.4084301
"Helsingin yliopisto, Finland",60.17192459,24.94982719
"Universidade Federal de Goiás, Brazil",-15.93706417,-50.13711548
"Vietnam National University - Ho Chi Minh City, Vietnam",10.78279972,106.69519806
"University of Vermont, United States",44.07525253,-72.66269684
"Dongguk University, South Korea",37.55822372,127.00013733
"Brigham Young University, United States",40.25246811,-111.64797211
"University of Technology, Mauritius, Mauritius",-20.44070435,57.67164993
"University of Miami, United States",39.50968552,-84.73118591
"Amrita Vishwa Vidyapeetham, India",10.9011097,76.90277863
"Morgan State University, United States",39.34213638,-76.58332062
"King Mongkut's University of Technology Thonburi, Thailand",13.71533203,100.48479462
"Instytut Fizyki Polskiej Akademii Nauk, Warsaw, Poland",52.23497772,21.00849152
"University of Ibadan, Nigeria",7.46151257,3.89087796
"Universidade Estadual Paulista, São Paulo, Brazil",-22.88778877,-48.49661636
"University of Johannesburg, South Africa",-26.18480873,27.99264908
"Technische Universität Bergakademie Freiberg, Germany",50.92476273,13.33382797
"Ajou University, South Korea",37.28291321,127.04606628
"Munster Technological University, Ireland",52.86519623,-7.97945976
"Rochester Institute of Technology, United States",43.08510971,-77.67405701
"Institut National des Sciences Appliquées de Lyon, France",45.78139114,4.87222004
"Central Michigan University, United States",43.58980179,-84.77749634
"Baku State University, Azerbaijan",40.37298584,49.81113815
"Chinese University of Hong Kong, HongKong",22.28417015,114.13777924
"University of East Anglia, United Kingdom",52.62017822,1.23785841
"École Supérieure d'Électricité (Supélec), France",48.70861816,2.16389394
"Universität Erfurt, Germany",50.99067688,11.00863457
"Hasselt University, Belgium",50.9258194,5.38998508
"Makerere University, Uganda",0.43996722,33.20117188
"University of Calgary, Canada",51.07804871,-114.13241577
"Universidad Juárez Autónoma de Tabasco, Mexico",28.70196497,-106.12977733
"Kangwon National University, South Korea",37.86943817,127.74417114
"Universidad De Valparaíso, Chile",-33.04390335,-71.61711121
"The University of Memphis, United States",35.11952972,-89.9367218
"Kasetsart University, Thailand",13.84807682,100.56964111
"Luleå University of Technology, Sweden",65.58550262,22.1903553
"École des hautes études en sciences sociales Paris, France",48.85018921,2.32684803
"Mizoram University, India",23.73940086,92.6651001
"Leningrad Electrotechnical Institute, Russia",59.93848419,30.31248474
"University of Kashan, Iran",34.00553513,51.36425781
"Ferris State University, United States",43.68345261,-85.48273468
"University of Manchester Institute of Science and Technology, United Kingdom",53.4721767,-2.2380785
"Beirut Arab University, Lebanon",33.8728447,35.49694443
"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie, Poland",50.06452942,19.92374992
"University of Colorado, United States",40.00742722,-105.26633453
"Dalian University of Technology, China",22.69839287,114.40105438
"Flinders University, Australia",-35.02628708,138.57434082
"Harish-Chandra Research Institute, India",22.35250854,79.36368561
"Western University, Canada",42.99670029,-81.2736969
"Université Lumière Lyon 2, France",45.7508316,4.83722019
"Universitetet i Tromsø – Norges arktiske universitet, Norway",69.68248749,18.97310257
"Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie, Poland",52.29499817,20.95972061
"University of Ontario Institute of Technology, Canada",62.57421112,-96.60791016
"North-Eastern Hill University, India",25.61000061,91.90139008
"Université Félix Houphouët-Boigny, Cote d'Ivoire",5.34283161,-3.98765326
"Athens University of Economics and Business, Greece",38.14803314,23.95284462
"Helmut-Schmidt-Universität, Germany",53.56928635,10.11021233
"Dalhousie University, Canada",44.63782501,-63.59346008
"Universität Kaiserslautern, Germany",49.42457581,7.75441313
"Keio University, Japan",35.64577103,139.74629211
"École des Hautes Études Commerciales de Paris, France",48.75806046,2.17027998
"Institut Teknologi Bandung, Indonesia",-6.8906002,107.61001587
"Indian Institute of Technology Hyderabad, India",17.36599922,78.47599792
"École Normale Supérieure de Kouba, Algeria",36.73244476,3.08753586
"COMSATS Institute of Information Technology, Pakistan",29.39997482,68.81533813
"Shandong University, China",36.36856842,120.67868805
"Razi University, Iran",34.39053345,47.11250687
"Yeditepe University, Turkey",40.97277832,29.15193939
"École Centrale de Lyon, France",45.7840004,4.77026987
"University of Ulsan, South Korea",35.54867554,129.31500244
"Universidade de Coimbra, Portugal",40.20740128,-8.42650032
"Institut de Mathématiques de Jussieu, France",48.8269043,2.38032889
"Universidade Federal de Santa Catarina, Brazil",-27.59975052,-48.52306747
"University of Tartu, Estonia",58.38106918,26.7195015
"Universiti Putra Malaysia, Malaysia",2.99917006,101.70777893
"Medical University of South Carolina, United States",32.78416824,-79.95082855
"Mersin University, Turkey",36.78743362,34.52712631
"University of North Texas, United States",33.21137619,-97.15072632
"University of Auckland, New Zealand",-36.84999847,174.77000427
"Université de Pau et des Pays de l'Adour, France",43.31999588,-0.36398891
"Reykjavik University, Iceland",64.12372589,-21.92573166
"National Changhua University of Education, Taiwan",24.0,121.0
"École Normale Supérieure de Cachan, France",48.78874969,2.32663202
"Tel Aviv University, Israel",32.11388779,34.80416489
"Universidad Nacional del Sur, Argentina",-38.70143509,-62.26937866
"Ferdowsi University of Mashhad, Iran",36.31349945,59.5316925
"Patna University, India",25.60799217,85.16751862
"Universität Potsdam, Germany",52.40079498,13.01104069
"Indian Institute of Information Technology Allahabad, India",25.42911911,81.85462952
"Shahid Beheshti University, Iran",35.80173492,51.39284134
"University of Surrey, United Kingdom",51.23590088,-0.6093877
"Università degli Studi di Milano-Bicocca, Italy",45.51147461,9.21264553
"St. Cyril and St. Methodius University of Veliko Tarnovo, Bulgaria",43.07833099,25.64916992
"University Sidi Mohamed Ben Abdellah, Fès, Morocco",34.03465271,-5.01619244
"Sambalpur University, India",20.47299957,85.89099884
"Birkbeck, University of London, United Kingdom",51.52022171,-0.12986009
"Collège Mazarin, France",48.85730743,2.3369441
"Faculté des Sciences, Paris, France",48.85689545,2.35084867
"Universidade Federal do Paraná, Brazil",-25.43047905,-49.28451157
"Universidade Federal de Juiz de Fora, Brazil",-21.7609539,-43.35011292
"École Nationale Supérieure d'Électronique, d'Électrotechnique, d'Informatique, d'Hydraulique et des Télécommunications, France",46.62480927,2.45837402
"Université de Valenciennes et du Hainaut-Cambrésis, France",50.32619858,3.51390004
"University of Ioannina, Greece",39.61548996,20.84168434
"Universidad Adolfo Ibáñez, Chile",-33.42135239,-70.5916214
"Universitat Pompeu Fabra, Spain",41.37916565,2.17950797
"Azarbaijan Shahid Madani University, Iran",37.81583405,45.94537354
"Università degli Studi di Bari, Italy",41.12055969,16.86770821
"National Taiwan University, Taiwan",25.01771164,121.53873444
"University of Electronic Science and Technology of China, China",29.06916046,91.86723328
"Institute of Applied Mathematics and Mechanics, National Academy of Sciences of Ukraine, Ukraine",38.89300537,-77.04775238
"Université Jean Monnet - Saint-Etienne, France",45.42673492,4.39186621
"Northcentral University, United States",33.64197159,-111.89380646
"Institute of Control Science, Russia",61.66702652,99.09856415
"Ohio University, United States",39.32492065,-82.10295868
"Universität Graz, Austria",47.07794571,15.44983292
"Gerhard-Mercator-Universität - Gesamthochschule Duisburg, Germany",51.43514633,6.76269102
"Université des Sciences et Technologie de Lille-Lille I, France",50.63128662,3.06275272
"Akita University, Japan",39.72805786,140.13389587
"University of Manitoba, Canada",49.80735779,-97.13819885
"Universidad Veracruzana, Mexico",20.52713394,-97.45899963
"Universidade Federal de Ouro Preto, Brazil",-20.38552666,-43.50352097
"Università degli Studi di Roma Tor Vergata, Italy",41.85086441,12.61976528
"University of South Wales, United Kingdom",51.58901596,-3.3286953
"Tulane University, United States",29.9397068,-90.12065887
"University of Massachusetts Boston, United States",42.35899353,-71.0586319
"Universidad Nacional de Rosario, Argentina",-32.95936203,-60.6617012
"Aristotle University of Thessaloniki, Greece",40.63477707,22.94309235
"Université Antilles-Guyane, France",46.62480927,2.45837402
"Université de Lausanne, Switzerland",46.52232742,6.57948065
"Università Della Svizzera Italiana, Switzerland",46.01088715,8.95808887
"Universität Siegen, Germany",50.90639114,8.02832985
"Universidade do Minho, Portugal",41.56123352,-8.39628029
"Uniwersytet Mikołaja Kopernika, Poland",52.12467194,19.40042686
"Institute of Electronic Technology, Moscow, Russia",55.75654221,37.61492157
"Swami Ramanand Teerth Marathwada University, India",19.10121918,77.28746033
"Alpen-Adria-Universität Klagenfurt, Austria",46.61647797,14.26464367
"Ankara University, Turkey",39.93500137,32.83169937
"University of Mazandaran, Iran",36.71304321,52.69471741
"Université Paris-Est Créteil Val-de-Marne, France",48.78961182,2.45259738
"İstanbul Teknik Üniversitesi, Turkey",41.10435486,29.02753067
"University of Denver, United States",39.67893982,-104.9624176
"Universidade da Coruña, Spain",43.37041855,-8.4202261
"University of Texas at El Paso, United States",31.77369155,-106.4993764
"University of Stirling, United Kingdom",56.14593124,-3.91758776
"Ramakrishna Mission Vivekananda Educational and Research Institute, India",28.63682938,77.20665741
"Kharazmi University, Iran",35.70391846,51.42677689
"Savitribai Phule Pune University, India",18.5522995,73.82460022
"Royal Holloway, University of London, United Kingdom",51.4254722,-0.5622039
"International Islamic University Islamabad, Pakistan",33.65673065,73.02475739
"Université Savoie Mont Blanc, France",45.56689835,5.91779137
"Steklov Institute of Mathematics, St. Petersburg, Russia",59.93848419,30.31248474
"Periyar University, India",11.71774197,78.08200073
"Free University of Bozen-Bolzano, Italy",46.49671555,11.35800457
"Linnaeus University, Sweden",63.8207283,20.30728722
"Chennai Mathematical Institute, India",12.82842827,80.22009277
"Université de Reims Champagne-Ardenne, France",49.25194168,4.0374999
"National Sun Yat-Sen University, Taiwan",22.6271286,120.2648468
"Universidad del Norte, Colombia",11.01930046,-74.85084534
"Villanova University, United States",40.03770828,-75.3375473
"Universidad de Barcelona, Spain",41.38586044,2.16435742
"Universitat de les Illes Balears, Catalonia",41.79797363,1.52853096
"Massey University, New Zealand",-36.73301697,174.70265198
"Southwestern University of Finance and Economics, China",36.55937195,103.7533493
"Dicle University, Turkey",37.93510056,40.27489853
"University College Cork, Ireland",51.89117115,-8.49719425
"Shaanxi Normal University, China",25.02614021,121.5276413
"Université du Littoral Côte d'Opale, France",50.95330048,1.87950003
"The University of New Mexico, United States",35.0905838,-106.63104248
"Abant Izzet Baysal University, Turkey",40.71450424,31.5146122
"University of Guelph, Canada",43.53437424,-80.22398376
"Istanbul Bilgi University, Turkey",41.06666946,28.94582939
"Manisa Celal Bayar University, Turkey",38.6108017,27.37906265
"Nevşehir Hacı Bektaş Veli Üniversitesi, Turkey",38.59872437,34.69504166
"University of Wales, Cardiff, United Kingdom",51.5066737,-3.1913117
"National Chengchi University, Taiwan",24.98583412,121.57416534
"COEP Technological University, Pune, India",18.5522995,73.82460022
"Universidade Federal de Campina Grande, Brazil",-7.21461916,-35.9083786
"University of New England, Australia",43.17713547,-71.82530212
"Universidad de los Andes, Venezuela, Venezuela",4.60145807,-74.06517029
"State University of New York at Binghamton, United States",42.06996155,-75.9112854
"University of Wollongong, Australia",-34.42710114,150.89320374
"University of Primorska, Slovenia",46.11947632,14.82200527
"The University of Burdwan, India",23.25,87.84999847
"Yuzuncu Yil University, Turkey",38.56768036,43.28473663
"Yazd University, Iran",31.83145142,54.35016632
"National Chiao Tung University, Taiwan",24.79586029,120.9847641
"Case Western Reserve University, United States",41.5107193,-81.60707092
"Indian Institute of Technology, Patna, India",25.54798698,85.07231903
"Universität Greifswald, Germany",54.09463882,13.37462616
"Unversität Saarbrücken, Germany",49.23477936,6.99439573
"Universidad Nacional del Litoral, Argentina",-34.99649811,-64.96728516
"Kathmandu University, Nepal",27.6196003,85.53859711
"Toyota Technological Institute at Chicago, United States",41.8832283,-87.63240051
"University of Turin, Italy",45.06937408,7.68892479
"University of the Bosphorus, Turkey",41.08409882,29.05500031
"Jilin University, China",43.83819199,126.54928589
"Bayero University, Nigeria",12.01605892,8.50654221
"University of Alabama-Tuscaloosa, United States",33.21250916,-87.54587555
"Université d'Avignon, France",43.94934082,4.81605482
"Hungarian Academy of Sciences, Hungary",47.1652832,19.41218948
"University of Fort Hare, South Africa",-32.78390121,26.84730721
"Institut National des Sciences Appliquees de Toulouse, France",43.57241821,1.46119583
"Anadolu University, Turkey",39.79140091,30.49970055
"University of the Philippines Diliman, Philippines",14.65325546,121.05564117
"Semnan University, Iran",35.60319519,53.4345665
"Chinese University of Hong Kong, China",22.4197197,114.20679474
"University of Zimbabwe, Zimbabwe",-18.45549583,29.74684143
"Kurukshetra University, India",29.95769119,76.8158493
"Ulster University, United Kingdom",55.15127182,-6.6761117
"Pohang University of Science and Technology, South Korea",36.03073883,129.37342834
"University of Kalyani, India",22.98612785,88.44677734
"The Rockefeller University, United States",40.7625618,-73.95575714
"Center for Theoretical Physics, Polish Academy of Sciences, Poland",52.12467194,19.40042686
"University of Montenegro, Montenegro",4.56641769,-75.75070953
"Christ University, India",12.93436909,77.6061554
"Hebei Normal University, China",25.02614021,121.5276413
"University of Louisiana at Lafayette, United States",30.21079826,-92.0239563
"Universidad Anáhuac, Mexico",19.40204811,-99.26380157
"The American University in Cairo, Egypt",30.01916885,31.50286293
"Univerzita Pavla Jozefa Šafárika v Košiciach, Slovakia",48.71916962,21.25111008
"Universite de Carthage, Tunisia",36.8719101,10.33457756
"Indian Statistical Institute, Delhi Centre, India",22.64553833,88.37752533
"National Central University, Taiwan",24.96835709,121.19198608
"University of Kerala, India",8.5032196,76.94743347
"Institute of Theoretical and Applied Mathematics, Almaty, Kazakhstan",43.23639297,76.94572449
"Kannur University, India",11.87598038,75.37291718
"Vijayanagara Sri Krishnadevaraya University, India",15.15339565,76.87685394
"University of Mohaghegh Ardabili, Iran",38.20832825,48.29895401
" National Institute of Technology, Surat, India",21.20350838,72.83922577
"University of Cyprus, Cyprus",35.05016708,33.22616196
"Chung-Ang University, South Korea",36.47195053,127.60823059
"University of Strathclyde, United Kingdom",55.86059189,-4.24096918
"Universitatea Politehnica din Bucuresti, Romania",44.43877029,26.04960251
"Universidad Central Marta Abreu de Las Villas, Cuba",22.43770027,-79.89666748
"Université Gaston Berger, Senegal",16.06413078,-16.42339897
"Indian Institute of Science Education and Research, Bhopal, India",23.13952637,77.40857697
"INRIA Sophia Antipolis - Méditerranée, France",46.62480927,2.45837402
"Université Paul Verlaine - Metz, France",49.11972046,6.16666985
"Yaroslavl State University, Russia",61.66702652,99.09856415
"Uniwersytet Łódzki, Poland",51.7716713,19.47306061
"University of Birjand, Iran",32.845047,59.29105759
"University of Tirana , Albania",41.32757187,19.81927681
"The University of North Carolina at Greensboro, United States",36.0949173,-79.88702393
"University of Tunis, Tunisia",36.80020523,10.18577576
"Sudan University Of Science and Technology, Sudan",15.61093903,32.54149628
"University of KwaZulu-Natal, South Africa",-29.85370064,31.00530052
"Tierärztliche Hochschule Hannover, Germany",52.36917114,9.76556015
"Lebanese University, Lebanon",33.82783127,35.52135468
"Universidade Aberta, Portugal",38.71779251,-9.15216827
"Università degli Studi di Cagliari, Italy",39.21734619,9.11489582
"Communauté Université Grenoble Alpes, France",45.19034958,5.76713133
